note_id,title,desc,tags,text_path,source_note_path
61e60bc6000000000102779e,『玻璃法式美甲』♡6580円,"比较人气的一款极简风格美甲
玻璃风法式～很优雅！
	
#玻璃法式美甲[话题]#  #法式美甲[话题]# #日式美甲[话题]#  #ins美甲[话题]# #美甲[话题]#",玻璃法式美甲、法式美甲、日式美甲、ins美甲、美甲,data/sft/xhs_nail_20260505_013220/texts/61e60bc6000000000102779e.txt,data/xhs/raw/20260505_013220/notes/61e60bc6000000000102779e.json
620e15110000000021036e2a,今年最流行🔥的冰透色美甲！不美一次？,"冰透色有多火🔥我就不说了啊
做就对了[吐舌头H]！很通透！✨超仙~
日常百搭又知性！#亲手晒美甲[话题]# ##美甲[话题]# #美甲分享[话题]# #冰透美甲[话题]# #ins美甲[话题]# #新年美甲[话题]# #显白美甲[话题]# ##气质美甲[话题]#",亲手晒美甲、美甲、美甲分享、冰透美甲、ins美甲、新年美甲、显白美甲、气质美甲,data/sft/xhs_nail_20260505_013220/texts/620e15110000000021036e2a.txt,data/xhs/raw/20260505_013220/notes/620e15110000000021036e2a.json
621b6719000000000102477e,呜呜也太好看了,"玫瑰金立体浮雕比金色更高级！
我愿称之前艺术品！
照片都拍不出它的美！
完全不需要滤镜拍照！
太太太喜欢了！
#ins美甲[话题]#
	
统一回复大家：
是自己的本甲哦。
底色是奶茶色，纯色的多涂一层。
溢出来的魔镜粉是特地做成这个效果的，正常是不会涂出来的哦[飞吻R]",ins美甲,data/sft/xhs_nail_20260505_013220/texts/621b6719000000000102477e.txt,data/xhs/raw/20260505_013220/notes/621b6719000000000102477e.json
6270b964000000002103df0d,奥克兰美甲—奢光玻璃片,"短指甲也太合适了！
表面光滑无饰品，喜欢闪闪亮亮但是不能接受立体饰品的妹纸们可以放心pick✅
	
#奥克兰美甲[话题]# #奥克兰北岸美甲[话题]# #美甲分享[话题]# #美甲[话题]# #日式美甲[话题]# #仙女美甲[话题]# #短甲推荐[话题]# #短款美甲[话题]# #玻璃纸美甲[话题]# #超闪美甲[话题]# #亮晶晶美甲[话题]# #夏天美甲[话题]# #夏季美甲[话题]# #春夏美甲[话题]#
s5",奥克兰美甲、奥克兰北岸美甲、美甲分享、美甲、日式美甲、仙女美甲、短甲推荐、短款美甲、玻璃纸美甲、超闪美甲、亮晶晶美甲、夏天美甲、夏季美甲、春夏美甲,data/sft/xhs_nail_20260505_013220/texts/6270b964000000002103df0d.txt,data/xhs/raw/20260505_013220/notes/6270b964000000002103df0d.json
62cd928d000000000f002834,玫瑰金线条美甲💅,"感覺玫瑰金是比较适合大多数亚洲肤色的颜色～
#气质美甲[话题]# #线条美甲[话题]# #ins美甲[话题]# #美甲[话题]# #美甲分享[话题]# #手绘美甲[话题]#",气质美甲、线条美甲、ins美甲、美甲、美甲分享、手绘美甲,data/sft/xhs_nail_20260505_013220/texts/62cd928d000000000f002834.txt,data/xhs/raw/20260505_013220/notes/62cd928d000000000f002834.json
62cd96fe000000000f00395a,水光肌既视感,"#亲手晒美甲[话题]#
#美甲分享[话题]#
#美甲[话题]#
#水光肌[话题]#
#顯白美甲[话题]#
#气质裸色系美甲[话题]#",亲手晒美甲、美甲分享、美甲、水光肌、顯白美甲、气质裸色系美甲,data/sft/xhs_nail_20260505_013220/texts/62cd96fe000000000f00395a.txt,data/xhs/raw/20260505_013220/notes/62cd96fe000000000f00395a.json
6309c133000000001d0346ee,清新温柔气质乌龙白桃显白美甲,"#美甲 #温柔美甲[话题]# #乌龙白桃美甲[话题]# #气质美甲[话题]#
#显白美甲[话题]# #ins美甲[话题]# #美甲分享[话题]# #超好看的美甲[话题]#",美甲分享、显白美甲、温柔美甲、ins美甲、气质美甲、乌龙白桃美甲、超好看的美甲,data/sft/xhs_nail_20260505_013220/texts/6309c133000000001d0346ee.txt,data/xhs/raw/20260505_013220/notes/6309c133000000001d0346ee.json
6395bcb3000000001f027fdd,做了个裸粉色丝绒猫眼美甲,"回家第一天 早上睡到自然醒吃外婆煮的饺子
下午美美做了个指甲 好喜欢😘
没有全做猫眼 觉得点单调 所以跳几个做了纯色 美滋滋🥰
#猫眼美甲[话题]# #美甲[话题]# #我的日常[话题]# #美甲分享[话题]#",猫眼美甲、美甲、我的日常、美甲分享,data/sft/xhs_nail_20260505_013220/texts/6395bcb3000000001f027fdd.txt,data/xhs/raw/20260505_013220/notes/6395bcb3000000001f027fdd.json
63ca62f30000000022038508,幸福花嫁🌸少女感透粉色腮红晕染花朵美甲,"还是粉色系最得我心！嫩嫩甜甜太少女啦！而且这款是作为婚甲设计的哟~[偷笑R]
🌸透粉色做腮红甲和渐变都很适合，晕染炒鸡自然~
画上花花再用魔镜粉勾上边就很甜美又精致~搭配婚纱都很OK的哟~
✨指尖的花花跟周大生花烟草系列的三金好配！花朵和叶片上的纹路很精致，佩戴的时候感觉每一个角度都是blingbling的~
🌸正在备婚的我一看到这套就沦陷了，不管是项链戒指还是耳坠，作为备婚金饰都很有氛围感，而且日常佩戴也完全不会显得浮夸哦！
#粉色美甲[话题]# #腮红美甲[话题]# #渐变美甲[话题]# #晕染美甲[话题]# #少女心美甲[话题]# #花朵美甲[话题]# #手绘美甲[话题]# #魔镜粉美甲[话题]# #秋冬美甲[话题]# #ins美甲[话题]# #婚甲[话题]##周大生[话题]# #周大生珠宝年货节[话题]# #结婚就要幸福花嫁[话题]#",粉色美甲、腮红美甲、渐变美甲、晕染美甲、少女心美甲、花朵美甲、手绘美甲、魔镜粉美甲、秋冬美甲、ins美甲、婚甲、周大生、周大生珠宝年货节、结婚就要幸福花嫁,data/sft/xhs_nail_20260505_013220/texts/63ca62f30000000022038508.txt,data/xhs/raw/20260505_013220/notes/63ca62f30000000022038508.json
63f478d8000000001303e7b6,美甲 | 早春温柔美甲,#[派对R][飞吻R][飞吻R]#美甲款式[话题]# #美甲[话题]# #美甲分享[话题]#,美甲款式、美甲、美甲分享,data/sft/xhs_nail_20260505_013220/texts/63f478d8000000001303e7b6.txt,data/xhs/raw/20260505_013220/notes/63f478d8000000001303e7b6.json
643e220700000000130302d7,显白高级｜玫瑰炫丽富家千金美甲,"咻咻咻~今天分享一期玫瑰系列美甲💅
妹妹们的手只配高级高贵的美甲[派对R][派对R]
玫瑰金色的打底真的超级好看显白，看起来好高级[萌萌哒R]
#美甲分享[话题]# #气质美甲[话题]# #富家千金美甲[话题]# #超显白美甲[话题]# #美甲[话题]# #富家千金[话题]# #ins美甲[话题]#",美甲分享、气质美甲、富家千金美甲、超显白美甲、美甲、富家千金、ins美甲,data/sft/xhs_nail_20260505_013220/texts/643e220700000000130302d7.txt,data/xhs/raw/20260505_013220/notes/643e220700000000130302d7.json
647b7715000000001203125f,极简美甲 · 几何拼色法式 气质奶杏 🏷️ 🍨,"hin特别的色块拼接法式美甲
奶白色➕奶杏色交错叠加🏻
经典的法式也增添了设计感
简约时髦 清新ins风越看越上头 🕊️
·
照片拍摄于小米Civi3 奇遇金 🪐
双生双色的设计真的夸爆设计师
奶茶调的米金色双拼色主打一个优雅 ✨
机身轻薄、可单手环握&操控、拍照超好看 🤳🏻
对女生尊滴太好了 很难不心动 ～
·
#亲手晒美甲[话题]# #气质美甲[话题]# #法式美甲[话题]# #奶白色美甲[话题]# #裸色美甲[话题]# #冰透色美甲[话题]# #ins美甲[话题]# #奶茶色美甲[话题]# #温柔美甲[话题]# #夏天美甲[话题]# #清新美甲[话题]# #小米Civi3[话题]# #小米Civi3双生双色[话题]# #2023流行趋势是双生双色[话题]# #WGSN流行趋势[话题]# #流行色[话题]# #配色[话题]#",亲手晒美甲、气质美甲、法式美甲、奶白色美甲、裸色美甲、冰透色美甲、ins美甲、奶茶色美甲、温柔美甲、夏天美甲、清新美甲、小米Civi3、小米Civi3双生双色、2023流行趋势是双生双色、WGSN流行趋势、流行色、配色,data/sft/xhs_nail_20260505_013220/texts/647b7715000000001203125f.txt,data/xhs/raw/20260505_013220/notes/647b7715000000001203125f.json
6493cec700000000130122c0,一天能看八百遍,这水光感，忍不住啊忍不住……[笑哭R]#美甲[话题]# #个人美甲玩家[话题]# #猫眼美甲[话题]# #猫眼美甲[话题]# #晶石猫眼美甲[话题]# #本甲美甲[话题]# #亲手晒美甲[话题]# #燕翎[话题]# #燕翎美甲[话题]#,美甲、个人美甲玩家、猫眼美甲、晶石猫眼美甲、本甲美甲、亲手晒美甲、燕翎、燕翎美甲,data/sft/xhs_nail_20260505_013220/texts/6493cec700000000130122c0.txt,data/xhs/raw/20260505_013220/notes/6493cec700000000130122c0.json
6522c3f7000000001a022714,香槟玫瑰金🍾贵气感拉满,"#贵气美甲[话题]#
#奢华美甲[话题]#
#气质美甲[话题]#",贵气美甲、奢华美甲、气质美甲,data/sft/xhs_nail_20260505_013220/texts/6522c3f7000000001a022714.txt,data/xhs/raw/20260505_013220/notes/6522c3f7000000001a022714.json
65254e810000000022028762,做了个满意的美甲，我朋友却说……,颜色是我喜欢的薄荷绿，但是我朋友（p3）却说像石头糖，我[哭惹R][哭惹R][哭惹R]#美甲[话题]# #美甲分享[话题]# #夏天美甲[话题]#,美甲、美甲分享、夏天美甲,data/sft/xhs_nail_20260505_013220/texts/65254e810000000022028762.txt,data/xhs/raw/20260505_013220/notes/65254e810000000022028762.json
6575518b000000000602aab6,超嫩白桃爱心美甲🍑,"好嫩的配色！搭配爱心可可爱爱的～
	
色号：486裸色+473奶白
#短款美甲[话题]# #短指甲美甲[话题]# #少女心美甲[话题]# #最显白的指甲油[话题]# #温柔美甲[话题]# #简约美甲[话题]# #指甲油试色[话题]# #ins美甲[话题]# #跳色美甲[话题]# #美甲[话题]# #美甲分享[话题]# #日式美甲[话题]# #秋冬美甲[话题]# #气质美甲[话题]# #手绘美甲[话题]# #仙女美甲[话题]# #日系美甲[话题]# #秋冬显白美甲[话题]# #清新美甲[话题]# #温柔美甲[话题]# #彩绘美甲[话题]# #纯欲美甲[话题]# #爱心美甲[话题]# #超好看的美甲[话题]#",短款美甲、短指甲美甲、少女心美甲、最显白的指甲油、温柔美甲、简约美甲、指甲油试色、ins美甲、跳色美甲、美甲、美甲分享、日式美甲、秋冬美甲、气质美甲、手绘美甲、仙女美甲、日系美甲、秋冬显白美甲、清新美甲、彩绘美甲、纯欲美甲、爱心美甲、超好看的美甲,data/sft/xhs_nail_20260505_013220/texts/6575518b000000000602aab6.txt,data/xhs/raw/20260505_013220/notes/6575518b000000000602aab6.json
65c3772c000000002c011fe4,越简单的款越好看啊,#裸色美甲[话题]# #气质裸色系美甲[话题]# #温柔美甲[话题]# #超好看的美甲[话题]# #秋冬美甲[话题]# #我的新年战甲[话题]#,裸色美甲、气质裸色系美甲、温柔美甲、超好看的美甲、秋冬美甲、我的新年战甲,data/sft/xhs_nail_20260505_013220/texts/65c3772c000000002c011fe4.txt,data/xhs/raw/20260505_013220/notes/65c3772c000000002c011fe4.json
65cfa1e4000000002d00202c,珍珠温柔短款美甲,#百搭美甲[话题]# #简单美甲[话题]# #珍珠美甲[话题]# #简约款美甲[话题]# #超好看的美甲[话题]# #温柔风美甲[话题]# #氛围感美甲[话题]# #日常美甲[话题]# #裸粉色美甲[话题]# #甜美美甲[话题]# #日系美甲[话题]# #纯欲美甲[话题]# #跳色美甲[话题]# #晶石猫眼美甲[话题]# #富家千金美甲[话题]# #仙女美甲[话题]#,百搭美甲、简单美甲、珍珠美甲、简约款美甲、超好看的美甲、温柔风美甲、氛围感美甲、日常美甲、裸粉色美甲、甜美美甲、日系美甲、纯欲美甲、跳色美甲、晶石猫眼美甲、富家千金美甲、仙女美甲,data/sft/xhs_nail_20260505_013220/texts/65cfa1e4000000002d00202c.txt,data/xhs/raw/20260505_013220/notes/65cfa1e4000000002d00202c.json
65df03f900000000030368f9,初春第一甲💅甜酷小星星猫眼~,#猫眼美甲[话题]# #星星美甲[话题]# #短款美甲[话题]# #玻璃珠猫眼[话题]# #可爱美甲[话题]# #ins风美甲[话题]# #纯欲美甲[话题]# #短指甲美甲[话题]# ##甜酷美甲[话题]# #酷酷美甲[话题]# #百搭美甲[话题]# #亲手晒美甲[话题]# #氛围感美甲[话题]# #高级美甲[话题]# #简单美甲[话题]# #分享美甲[话题]# #超好看的美甲[话题]#,猫眼美甲、星星美甲、短款美甲、玻璃珠猫眼、可爱美甲、ins风美甲、纯欲美甲、短指甲美甲、甜酷美甲、酷酷美甲、百搭美甲、亲手晒美甲、氛围感美甲、高级美甲、简单美甲、分享美甲、超好看的美甲,data/sft/xhs_nail_20260505_013220/texts/65df03f900000000030368f9.txt,data/xhs/raw/20260505_013220/notes/65df03f900000000030368f9.json
65fefa0900000000120213ad,小猫🐱美甲💅🏻,非常满意 💯#猫咪美甲[话题]# #可爱风美甲[话题]# #美甲[话题]# #日常美甲[话题]# #今日份美甲[话题]# #分享美甲[话题]# #可爱小短甲[话题]#,猫咪美甲、可爱风美甲、美甲、日常美甲、今日份美甲、分享美甲、可爱小短甲,data/sft/xhs_nail_20260505_013220/texts/65fefa0900000000120213ad.txt,data/xhs/raw/20260505_013220/notes/65fefa0900000000120213ad.json
6601522a000000000d00d30d,春日美甲🌷粉粉嫩嫩玻璃珠珠~,#可爱美甲[话题]# #春日美甲[话题]# #猫眼美甲[话题]# #玻璃珠猫眼[话题]# #仙女美甲[话题]# #纯欲美甲[话题]# #氛围感美甲[话题]# #少女感美甲[话题]# #在小红书做美甲[话题]# #曼卡龙[话题]# #曼卡龙黄金戒指[话题]# #曼卡龙晓芙蓉[话题]#,可爱美甲、春日美甲、猫眼美甲、玻璃珠猫眼、仙女美甲、纯欲美甲、氛围感美甲、少女感美甲、在小红书做美甲、曼卡龙、曼卡龙黄金戒指、曼卡龙晓芙蓉,data/sft/xhs_nail_20260505_013220/texts/6601522a000000000d00d30d.txt,data/xhs/raw/20260505_013220/notes/6601522a000000000d00d30d.json
66190c84000000001a0133f1,春日清新薄荷曼波花花美甲🦋夏天显白秘诀🤍,"这款薄荷美甲真的好温柔清新呐~
小花珍珠点缀更添灵动少女感💗
低饱和配色在春天里超级让人眼前一亮✨
春日里做薄荷色美甲也不用担心显手黑了
因为我挖掘到了一款超好用的OLAY超白瓶身体乳🤍
坚持涂抹了一段时间，肤色均匀很多
长期做美甲照灯带来的暗沉，还有戴手套的色差都淡化了✓
奶甜清新的水蜜桃伪体香怎么都闻不够🥛
抹在皮肤上很好吸收，不会黏腻～
一整晚被窝里都是甜甜的桃子味好幸福🍑
坚持涂抹皮肤会更加净彻透亮有光泽~
现在已经是色卡最白的那一张啦✌🏻
这一套太爱了，春日里坚持涂身体乳做亮色美甲会更加好看哦🌸
#美甲[话题]# #美甲分享[话题]# #薄荷美甲[话题]# #薄荷曼波美甲[话题]# #美白身体乳[话题]# #美白身体乳[话题]# #身体乳推荐夏天[话题]# #OLAY超白瓶身体乳[话题]# #平价美白[话题]# #手部护理[话题]#",美甲、美甲分享、薄荷美甲、薄荷曼波美甲、美白身体乳、身体乳推荐夏天、OLAY超白瓶身体乳、平价美白、手部护理,data/sft/xhs_nail_20260505_013220/texts/66190c84000000001a0133f1.txt,data/xhs/raw/20260505_013220/notes/66190c84000000001a0133f1.json
661bfcdf000000001a017e50,小红书诚不骗我 跟风做的玻璃美甲,"💅🏻美丽大方干净高级气质…满意ahaha
	
📍tips: 猫眼的弧度一定要让美甲师做直，不要圆形弧度的，直线高光才会显得手长，圆形弧度会显得肿泡
#在小红书做美甲[话题]# #日常美甲[话题]# #分享美甲[话题]# #晒晒我的新美甲[话题]# #简单美甲[话题]# #日常美甲[话题]# #分享美甲[话题]# #亲手晒美甲[话题]# #亮晶晶美甲[话题]#",在小红书做美甲、日常美甲、分享美甲、晒晒我的新美甲、简单美甲、亲手晒美甲、亮晶晶美甲,data/sft/xhs_nail_20260505_013220/texts/661bfcdf000000001a017e50.txt,data/xhs/raw/20260505_013220/notes/661bfcdf000000001a017e50.json
661e1e84000000000100635e,🇬🇧Nail Share｜全身上下最先入夏的是指甲,"精神状态是凛冬，穿衣风格是初春，但指甲已经开始过夏天了，真的很爱薄荷色
	
说一下细节就是！肉粉色和薄荷色渐变（薄荷色是重点！）然后用银线画几条细线（随意一点就行！）
	
好多宝宝问，我圈圈店家 @May Beauty London （老朋友了哈哈哈）我联系的姐姐叫王姐姐～
	
#留学英国[话题]# #美甲分享[话题]# #笔记灵感[话题]# #伦敦美甲[话题]# #伦敦美甲推荐[话题]# #伦敦美甲美睫[话题]# #英国美甲[话题]##美甲ins[话题]# #短甲美甲[话题]# #短甲美甲夏天[话题]# #薄荷美甲[话题]# #薄荷曼波[话题]#",留学英国、美甲分享、笔记灵感、伦敦美甲、伦敦美甲推荐、伦敦美甲美睫、英国美甲、美甲ins、短甲美甲、短甲美甲夏天、薄荷美甲、薄荷曼波,data/sft/xhs_nail_20260505_013220/texts/661e1e84000000000100635e.txt,data/xhs/raw/20260505_013220/notes/661e1e84000000000100635e.json
663b0114000000001e030bf0,八选一 长尖圆美甲💅,姐妹们我选哪一款呢[害羞R][害羞R][害羞R]#帮我选美甲[话题]# #美甲图片[话题]# #开学美甲[话题]# #在小红书做美甲[话题]# #美甲推荐[话题]# #好看的美甲[话题]# #美甲[话题]# #氛围感美甲[话题]# #美甲还原度挑战[话题]#,帮我选美甲、美甲图片、开学美甲、在小红书做美甲、美甲推荐、好看的美甲、美甲、氛围感美甲、美甲还原度挑战,data/sft/xhs_nail_20260505_013220/texts/663b0114000000001e030bf0.txt,data/xhs/raw/20260505_013220/notes/663b0114000000001e030bf0.json
663b181b000000001e0393d1,美甲做起来！！,#简约款美甲[话题]# #超好看的美甲[话题]# #美甲图片分享[话题]# #太好看了吧[话题]# #简单美甲[话题]# #高级显白美甲[话题]# #百搭美甲[话题]# #美甲视频[话题]# #美甲款式推荐[话题]# #美甲控[话题]# #亮出比这套更好看的美甲[话题]#,简约款美甲、超好看的美甲、美甲图片分享、太好看了吧、简单美甲、高级显白美甲、百搭美甲、美甲视频、美甲款式推荐、美甲控、亮出比这套更好看的美甲,data/sft/xhs_nail_20260505_013220/texts/663b181b000000001e0393d1.txt,data/xhs/raw/20260505_013220/notes/663b181b000000001e0393d1.json
664073e8000000001e021ea3,毛茸茸的猫咪➕猫眼美甲🐱太可爱辣˗ˏˋ♥︎︎ˎˊ˗,"喵~可爱晕噜₍˄·͈༝·͈˄*₎◞ ̑̑
#猫咪美甲[话题]# #卡通美甲[话题]# #可爱美甲[话题]# #亲手晒美甲[话题]# #日常美甲[话题]# #百搭美甲[话题]# #在小红书做美甲[话题]# #美甲分享[话题]# #ins美甲[话题]# #手绘美甲[话题]##猫眼美甲[话题]# #猫眼美甲款式[话题]#",猫咪美甲、卡通美甲、可爱美甲、亲手晒美甲、日常美甲、百搭美甲、在小红书做美甲、美甲分享、ins美甲、手绘美甲、猫眼美甲、猫眼美甲款式,data/sft/xhs_nail_20260505_013220/texts/664073e8000000001e021ea3.txt,data/xhs/raw/20260505_013220/notes/664073e8000000001e021ea3.json
6642d36c000000001e03be9a,蓝眼泪猫眼尊嘟太美了、喜欢的不的了,#猫眼[话题]# #美甲分享[话题]# #美甲[话题]# #亲手晒美甲[话题]# #氛围感美甲[话题]# #高级美甲[话题]# #人鱼姬美甲[话题]# #百搭美甲[话题]# #超好看的美甲[话题]# #猫眼美甲[话题]# #夏日美甲[话题]# #显白美甲[话题]# #仙女美甲[话题]# #温柔美甲[话题]# #晶石猫眼美甲[话题]# #日系美甲[话题]# #自学美甲[话题]#,猫眼、美甲分享、美甲、亲手晒美甲、氛围感美甲、高级美甲、人鱼姬美甲、百搭美甲、超好看的美甲、猫眼美甲、夏日美甲、显白美甲、仙女美甲、温柔美甲、晶石猫眼美甲、日系美甲、自学美甲,data/sft/xhs_nail_20260505_013220/texts/6642d36c000000001e03be9a.txt,data/xhs/raw/20260505_013220/notes/6642d36c000000001e03be9a.json
